collection_id,dataset_id,development_stage,disease,organism,raw_data_location,cell_type
1ca90a2d-2943-483d-b678-b809bf464c30,1c9f5c6b-73da-4d17-95de-df080ffe0df1,75-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,1c9f5c6b-73da-4d17-95de-df080ffe0df1,77-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,1c9f5c6b-73da-4d17-95de-df080ffe0df1,78-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,1c9f5c6b-73da-4d17-95de-df080ffe0df1,80 year-old and over human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,1c9f5c6b-73da-4d17-95de-df080ffe0df1,80-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,1c9f5c6b-73da-4d17-95de-df080ffe0df1,81-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,1c9f5c6b-73da-4d17-95de-df080ffe0df1,82-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,1c9f5c6b-73da-4d17-95de-df080ffe0df1,83-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,1c9f5c6b-73da-4d17-95de-df080ffe0df1,84-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,1c9f5c6b-73da-4d17-95de-df080ffe0df1,85-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,1c9f5c6b-73da-4d17-95de-df080ffe0df1,86-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,1c9f5c6b-73da-4d17-95de-df080ffe0df1,87-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,1c9f5c6b-73da-4d17-95de-df080ffe0df1,88-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,1c9f5c6b-73da-4d17-95de-df080ffe0df1,89-year-old human stage,normal,Homo sapiens,raw.X,L2/3-6 intratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,29-year-old human stage,dementia,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,43-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,50-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,60-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,65-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,68-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,69-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,70-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,72-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,75-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,77-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,78-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,80 year-old and over human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,80-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,81-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,82-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,83-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,84-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,85-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,86-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,87-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,88-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,89-year-old human stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,146216e1-ec30-4fee-a1fb-25defe801e2d,human adult stage,normal,Homo sapiens,raw.X,sst GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,29-year-old human stage,dementia,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,42-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,50-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,68-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,69-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,70-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,72-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,75-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,77-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,78-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,80 year-old and over human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,80-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,81-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,82-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,83-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,84-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,85-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,86-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,87-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,88-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0ed60482-a34f-4268-b576-d69cc30210f6,89-year-old human stage,normal,Homo sapiens,raw.X,lamp5 GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,29-year-old human stage,dementia,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,42-year-old human stage,normal,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,50-year-old human stage,normal,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,68-year-old human stage,normal,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,69-year-old human stage,normal,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,70-year-old human stage,normal,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,72-year-old human stage,normal,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,75-year-old human stage,normal,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,77-year-old human stage,normal,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,78-year-old human stage,normal,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,80 year-old and over human stage,normal,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,80-year-old human stage,normal,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,81-year-old human stage,normal,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,82-year-old human stage,normal,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,83-year-old human stage,normal,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,84-year-old human stage,normal,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,85-year-old human stage,normal,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,86-year-old human stage,normal,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,87-year-old human stage,normal,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,88-year-old human stage,normal,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,0eccaf0c-19d2-4900-9962-899378adf8be,89-year-old human stage,normal,Homo sapiens,raw.X,caudal ganglionic eminence derived GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,29-year-old human stage,dementia,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,43-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,50-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,60-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,65-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,68-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,69-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,70-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,72-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,75-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,77-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,78-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,80 year-old and over human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,80-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,81-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,82-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,83-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,84-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,85-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,86-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,87-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,88-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,89-year-old human stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,07428d73-fdea-4bd4-a801-94b00c4d961c,human adult stage,normal,Homo sapiens,raw.X,L5 extratelencephalic projecting glutamatergic cortical neuron
1ca90a2d-2943-483d-b678-b809bf464c30,04c94a7d-1133-42c9-bb48-c697bd302a8d,29-year-old human stage,dementia,Homo sapiens,raw.X,pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,04c94a7d-1133-42c9-bb48-c697bd302a8d,42-year-old human stage,normal,Homo sapiens,raw.X,pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,04c94a7d-1133-42c9-bb48-c697bd302a8d,50-year-old human stage,normal,Homo sapiens,raw.X,pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,04c94a7d-1133-42c9-bb48-c697bd302a8d,68-year-old human stage,normal,Homo sapiens,raw.X,pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,04c94a7d-1133-42c9-bb48-c697bd302a8d,69-year-old human stage,normal,Homo sapiens,raw.X,pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,04c94a7d-1133-42c9-bb48-c697bd302a8d,70-year-old human stage,normal,Homo sapiens,raw.X,pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,04c94a7d-1133-42c9-bb48-c697bd302a8d,72-year-old human stage,normal,Homo sapiens,raw.X,pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,04c94a7d-1133-42c9-bb48-c697bd302a8d,75-year-old human stage,normal,Homo sapiens,raw.X,pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,04c94a7d-1133-42c9-bb48-c697bd302a8d,77-year-old human stage,normal,Homo sapiens,raw.X,pvalb GABAergic cortical interneuron
1ca90a2d-2943-483d-b678-b809bf464c30,04c94a7d-1133-42c9-bb48-c697bd302a8d,78-year-old human stage,normal,Homo sapiens,raw.X,pvalb GABAergic cortical interneuron
